"","date","group","session","rel_time","subject","behav1","behav2","type","change","time_hh_min","date_scan","data_part","time_window","date_part_scan","date_to_match","closest","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","id_all_index","date_time","hour","minute","second","hms","real_date","zz","sex","sex_index","age","age_index","male","adult","s_male_blue","s_male_red","s_adult_blue","s_adult_red","roost","s_roost_blue","s_roost_red","bout","tech_index","group_index","ac_r_init","ac_b_init","n_obs_total","f_obs_blue","f_obs_red"
"7488",2019-09-07,"MA",2,945.585,"OM_H_MA","B","op","secondary",TRUE,1545.76,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,0,1,1,190,4,2,9992,190,201909071545.76,"15","45","45.6",15H 45M 45.6S,2019-09-07 15:45:45,9987,"M",2,"J",1,1,0,1,0,0,0,4,3,2,22,1,4,0,0,6,0.666666666666667,0.333333333333333
"7506",2019-09-07,"MA",2,992.792,"OM_H_MA","B","op","secondary",TRUE,1546.547,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,0,1,1,190,4,5,10010,190,201909071546.547,"15","46","32.4",15H 46M 32.4S,2019-09-07 15:46:32,10002,"M",2,"J",1,1,0,0,2,1,3,4,3,4,23,1,4,0,0,9,0.444444444444444,0.555555555555556
"7520",2019-09-07,"MA",2,1038.886,"OM_H_MA","R","op","secondary",TRUE,1547.315,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,1,0,1,190,2,7,10024,190,201909071547.315,"15","47","18.6",15H 47M 18.6S,2019-09-07 15:47:18,10016,"M",2,"J",1,1,0,0,2,1,3,4,2,6,24,2,4,0,0,9,0.222222222222222,0.777777777777778
"7524",2019-09-07,"MA",2,1049.726,"OM_H_MA","R","op","secondary",TRUE,1547.495,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,1,0,1,190,4,8,10028,190,201909071547.495,"15","47","29.4",15H 47M 29.4S,2019-09-07 15:47:29,10017,"M",2,"J",1,1,0,0,3,1,3,4,4,7,25,2,4,0,0,12,0.333333333333333,0.666666666666667
"7534",2019-09-07,"MA",2,1091.402,"OM_H_MA","R","op","secondary",TRUE,1548.19,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,1,0,1,190,4,2,10038,190,201909071548.19,"15","48","11.4",15H 48M 11.4S,2019-09-07 15:48:11,10033,"M",2,"J",1,1,0,0,1,0,1,4,3,2,26,2,4,0,0,6,0.666666666666667,0.333333333333333
"7546",2019-09-07,"MA",2,1135.136,"OM_H_MA","R","op","secondary",TRUE,1548.919,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,1,0,1,190,1,8,10050,190,201909071548.919,"15","48","54.6",15H 48M 54.6S,2019-09-07 15:48:54,10042,"M",2,"J",1,1,0,0,1,0,4,4,0,6,27,2,4,0,0,9,0.111111111111111,0.888888888888889
"7579",2019-09-07,"MA",2,1255.524,"OM_H_MA","B","op","secondary",TRUE,1550.925,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,0,1,1,190,5,3,10083,190,201909071550.925,"15","50","55.2",15H 50M 55.2S,2019-09-07 15:50:55,10076,"M",2,"J",1,1,0,2,0,0,0,4,3,3,28,1,4,0,0,8,0.625,0.375
"7606",2019-09-07,"MA",2,1418.863,"OM_H_MA","B","op","secondary",TRUE,1553.648,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,0,1,1,190,4,5,10110,190,201909071553.648,"15","53","38.4",15H 53M 38.4S,2019-09-07 15:53:38,10102,"M",2,"J",1,1,0,0,2,0,1,4,4,3,29,1,4,0,0,9,0.444444444444444,0.555555555555556
"7616",2019-09-08,"MA",1,264.521,"OM_H_MA","B","op","secondary",TRUE,1434.409,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,2,1,10120,190,201909081434.409,"14","34","24",14H 34M 24S,2019-09-08 14:34:24,10118,"M",2,"J",1,1,0,0,0,1,0,4,2,1,30,1,4,0,0,3,0.666666666666667,0.333333333333333
"7623",2019-09-08,"MA",1,280.376,"OM_H_MA","B","op","secondary",TRUE,1434.673,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,6,4,10127,190,201909081434.673,"14","34","40.2",14H 34M 40.2S,2019-09-08 14:34:40,10118,"M",2,"J",1,1,0,1,0,2,0,4,6,3,31,1,4,0,0,10,0.6,0.4
"7648",2019-09-08,"MA",1,409.704,"OM_H_MA","R","op","secondary",TRUE,1436.828,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,2,1,10152,190,201909081436.828,"14","36","49.2",14H 36M 49.2S,2019-09-08 14:36:49,10150,"M",2,"J",1,1,0,0,0,1,0,4,1,1,32,2,4,0,0,3,0.666666666666667,0.333333333333333
"7651",2019-09-08,"MA",1,420.434,"OM_H_MA","R","op","secondary",TRUE,1437.007,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,2,3,10155,190,201909081437.007,"14","37","0",14H 37M 0S,2019-09-08 14:37:00,10151,"M",2,"J",1,1,0,0,1,1,0,4,1,3,33,2,4,0,0,5,0.4,0.6
"7655",2019-09-08,"MA",1,444.158,"OM_H_MA","B","op","secondary",TRUE,1437.403,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,2,4,10159,190,201909081437.403,"14","37","24",14H 37M 24S,2019-09-08 14:37:24,10154,"M",2,"J",1,1,0,0,1,0,0,4,2,4,34,1,4,0,0,6,0.333333333333333,0.666666666666667
"7659",2019-09-08,"MA",1,459.73,"OM_H_MA","R","op","secondary",TRUE,1437.662,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,3,5,10163,190,201909081437.662,"14","37","39.6",14H 37M 39.6S,2019-09-08 14:37:39,10156,"M",2,"J",1,1,0,1,2,0,2,4,3,4,35,2,4,0,0,8,0.375,0.625
"7675",2019-09-08,"MA",1,533.23,"OM_H_MA","R","op","secondary",TRUE,1438.887,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,5,2,10179,190,201909081438.887,"14","38","52.8",14H 38M 52.8S,2019-09-08 14:38:52,10173,"M",2,"J",1,1,0,0,0,2,0,4,4,1,36,2,4,0,0,7,0.714285714285714,0.285714285714286
"7828",2019-09-08,"MA",2,813.32,"OM_H_MA","R","op","secondary",TRUE,1543.555,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,0,6,10332,190,201909081543.555,"15","43","33",15H 43M 33S,2019-09-08 15:43:33,10327,"M",2,"J",1,1,0,0,2,0,3,4,0,6,37,2,4,0,0,6,0,1
"7855",2019-09-08,"MA",2,991.623,"OM_H_MA","R","op","secondary",TRUE,1546.527,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,2,4,10359,190,201909081546.527,"15","46","31.2",15H 46M 31.2S,2019-09-08 15:46:31,10354,"M",2,"J",1,1,0,1,1,1,0,4,2,3,38,2,4,0,0,6,0.333333333333333,0.666666666666667
"7867",2019-09-08,"MA",2,1066.196,"OM_H_MA","R","op","secondary",TRUE,1547.77,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,2,3,10371,190,201909081547.77,"15","47","46.2",15H 47M 46.2S,2019-09-08 15:47:46,10367,"M",2,"J",1,1,0,0,2,0,1,4,2,1,39,2,4,0,0,5,0.4,0.6
"7892",2019-09-08,"MA",2,1240.445,"OM_H_MA","R","op","secondary",TRUE,1550.674,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,3,0,10396,190,201909081550.674,"15","50","40.2",15H 50M 40.2S,2019-09-08 15:50:40,10394,"M",2,"J",1,1,0,0,0,1,0,4,3,0,40,2,4,0,0,3,1,0
"7899",2019-09-08,"MA",2,1270.188,"OM_H_MA","B","op","secondary",TRUE,1551.17,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,2,6,10403,190,201909081551.17,"15","51","10.2",15H 51M 10.2S,2019-09-08 15:51:10,10396,"M",2,"J",1,1,0,0,2,0,0,4,2,4,41,1,4,0,0,8,0.25,0.75
"7923",2019-09-08,"MA",2,1370.438,"OM_H_MA","B","op","secondary",TRUE,1552.841,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,1,4,10427,190,201909081552.841,"15","52","50.4",15H 52M 50.4S,2019-09-08 15:52:50,10423,"M",2,"J",1,1,0,0,1,0,2,4,1,4,42,1,4,0,0,5,0.2,0.8
"8213",2019-09-09,"MA",2,135.189,"OM_H_MA","B","op","secondary",TRUE,1532.253,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,4,1,11026,190,201909091532.253,"15","32","15",15H 32M 15S,2019-09-09 15:32:15,11022,"M",2,"J",1,1,0,1,0,1,0,4,3,1,43,1,4,0,0,5,0.8,0.2
"8252",2019-09-09,"MA",2,397.213,"OM_H_MA","B","op","secondary",TRUE,1536.62,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,2,3,11065,190,201909091536.62,"15","36","37.2",15H 36M 37.2S,2019-09-09 15:36:37,11061,"M",2,"J",1,1,0,0,1,0,1,4,2,2,44,1,4,0,0,5,0.4,0.6
"8032",2019-09-09,"MA",1,688.095,"OM_H_MA","B","op","secondary",TRUE,1441.468,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,2,4,10845,190,201909091441.468,"14","41","27.6",14H 41M 27.6S,2019-09-09 14:41:27,10840,"M",2,"J",1,1,0,0,2,0,1,4,2,3,45,1,4,0,0,6,0.333333333333333,0.666666666666667
"8293",2019-09-09,"MA",2,697.107,"OM_H_MA","B","op","secondary",TRUE,1541.618,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,1,4,11106,190,201909091541.618,"15","41","36.6",15H 41M 36.6S,2019-09-09 15:41:36,11102,"M",2,"J",1,1,0,0,3,0,2,4,1,3,46,1,4,0,0,5,0.2,0.8
"8035",2019-09-09,"MA",1,705.305,"OM_H_MA","B","op","secondary",TRUE,1441.755,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,4,2,10848,190,201909091441.755,"14","41","45",14H 41M 45S,2019-09-09 14:41:45,10843,"M",2,"J",1,1,0,1,1,0,0,4,4,2,47,1,4,0,0,6,0.666666666666667,0.333333333333333
"8050",2019-09-09,"MA",1,776.088,"OM_H_MA","R","op","secondary",TRUE,1442.935,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,5,3,10863,190,201909091442.935,"14","42","55.8",14H 42M 55.8S,2019-09-09 14:42:55,10856,"M",2,"J",1,1,0,0,2,0,1,4,4,2,48,2,4,0,0,8,0.625,0.375
"8059",2019-09-09,"MA",1,815.684,"OM_H_MA","R","op","secondary",TRUE,1443.595,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,2,4,10872,190,201909091443.595,"14","43","35.4",14H 43M 35.4S,2019-09-09 14:43:35,10867,"M",2,"J",1,1,0,0,1,1,1,4,2,4,49,2,4,0,0,6,0.333333333333333,0.666666666666667
"8355",2019-09-09,"MA",2,1045.836,"OM_H_MA","R","op","secondary",TRUE,1547.431,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,5,5,11168,190,201909091547.431,"15","47","25.8",15H 47M 25.8S,2019-09-09 15:47:25,11159,"M",2,"J",1,1,0,0,0,0,2,4,4,2,50,2,4,0,0,10,0.5,0.5
"8101",2019-09-09,"MA",1,1099.526,"OM_H_MA","R","op","secondary",TRUE,1448.325,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,5,3,10914,190,201909091448.325,"14","48","19.2",14H 48M 19.2S,2019-09-09 14:48:19,10907,"M",2,"J",1,1,0,2,1,3,0,4,5,2,51,2,4,0,0,8,0.625,0.375
"8138",2019-09-09,"MA",1,1315.963,"OM_H_MA","R","op","secondary",TRUE,1451.933,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,3,8,10951,190,201909091451.933,"14","51","55.8",14H 51M 55.8S,2019-09-09 14:51:55,10941,"M",2,"J",1,1,0,0,2,1,0,4,3,6,52,2,4,0,0,11,0.272727272727273,0.727272727272727
"8140",2019-09-09,"MA",1,1323.84,"OM_H_MA","R","op","secondary",TRUE,1452.064,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,4,5,10953,190,201909091452.064,"14","52","3.6",14H 52M 3.6S,2019-09-09 14:52:03,10945,"M",2,"J",1,1,0,0,2,2,0,4,4,5,53,2,4,0,0,9,0.444444444444444,0.555555555555556
"8152",2019-09-09,"MA",1,1410.136,"OM_H_MA","B","op","secondary",TRUE,1453.502,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,1,4,10965,190,201909091453.502,"14","53","30",14H 53M 30S,2019-09-09 14:53:30,10961,"M",2,"J",1,1,0,1,1,0,1,4,0,4,54,1,4,0,0,5,0.2,0.8
"8424",2019-09-09,"MA",2,1422.028,"OM_H_MA","B","op","secondary",TRUE,1553.7,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,5,14,11237,190,201909091553.7,"15","53","4.2",15H 53M 4.2S,2019-09-09 15:53:04,11219,"M",2,"J",1,1,0,0,2,0,4,4,4,9,55,1,4,0,0,19,0.263157894736842,0.736842105263158
"8427",2019-09-09,"MA",2,1427.727,"OM_H_MA","B","op","secondary",TRUE,1553.795,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,190,5,3,11240,190,201909091553.795,"15","53","47.4",15H 53M 47.4S,2019-09-09 15:53:47,11233,"M",2,"J",1,1,0,1,1,0,1,4,3,1,56,1,4,0,0,8,0.625,0.375
"8171",2019-09-09,"MA",1,1487.36,"OM_H_MA","R","op","secondary",TRUE,1454.789,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,190,8,4,10984,190,201909091454.789,"14","54","46.8",14H 54M 46.8S,2019-09-09 14:54:46,10973,"M",2,"J",1,1,0,0,1,1,0,4,7,3,57,2,4,0,0,12,0.666666666666667,0.333333333333333
"8433",2019-09-11,"MA",1,159.97,"OM_H_MA","R","op","secondary",TRUE,1432.666,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,1,0,1,190,3,0,11246,190,201909111432.666,"14","32","39.6",14H 32M 39.6S,2019-09-11 14:32:39,11244,"M",2,"J",1,1,0,1,0,1,0,4,3,0,58,2,4,0,0,3,1,0
"8446",2019-09-11,"MA",1,202.758,"OM_H_MA","R","op","secondary",TRUE,1433.379,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,1,0,1,190,6,5,11259,190,201909111433.379,"14","33","22.2",14H 33M 22.2S,2019-09-11 14:33:22,11249,"M",2,"J",1,1,0,0,2,2,1,4,6,4,59,2,4,0,0,11,0.545454545454545,0.454545454545455
"8450",2019-09-11,"MA",1,232.191,"OM_H_MA","R","op","secondary",TRUE,1433.87,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,1,0,1,190,3,2,11263,190,201909111433.87,"14","33","52.2",14H 33M 52.2S,2019-09-11 14:33:52,11259,"M",2,"J",1,1,0,0,2,0,1,4,3,2,60,2,4,0,0,5,0.6,0.4
"8460",2019-09-11,"MA",1,271.143,"OM_H_MA","B","op","secondary",TRUE,1434.519,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,0,1,1,190,5,2,11273,190,201909111434.519,"14","34","30.6",14H 34M 30.6S,2019-09-11 14:34:30,11267,"M",2,"J",1,1,0,1,0,1,0,4,5,2,61,1,4,0,0,7,0.714285714285714,0.285714285714286
"8477",2019-09-11,"MA",1,343.324,"OM_H_MA","B","op","secondary",TRUE,1435.722,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,0,1,1,190,3,6,11290,190,201909111435.722,"14","35","43.2",14H 35M 43.2S,2019-09-11 14:35:43,11282,"M",2,"J",1,1,0,0,0,1,0,4,3,6,62,1,4,0,0,9,0.333333333333333,0.666666666666667
"8483",2019-09-11,"MA",1,367.889,"OM_H_MA","B","op","secondary",TRUE,1436.131,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,0,1,1,190,5,2,11296,190,201909111436.131,"14","36","7.8",14H 36M 7.8S,2019-09-11 14:36:07,11290,"M",2,"J",1,1,0,1,0,0,0,4,5,2,63,1,4,0,0,7,0.714285714285714,0.285714285714286
"8489",2019-09-11,"MA",1,397.604,"OM_H_MA","R","op","secondary",TRUE,1436.627,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,1,0,1,190,3,4,11302,190,201909111436.627,"14","36","37.2",14H 36M 37.2S,2019-09-11 14:36:37,11296,"M",2,"J",1,1,0,1,2,0,2,4,3,4,64,2,4,0,0,7,0.428571428571429,0.571428571428571
"8508",2019-09-11,"MA",1,472.022,"OM_H_MA","R","op","secondary",TRUE,1437.867,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,1,0,1,190,6,4,11321,190,201909111437.867,"14","37","51.6",14H 37M 51.6S,2019-09-11 14:37:51,11312,"M",2,"J",1,1,0,2,0,3,0,4,6,4,65,2,4,0,0,10,0.6,0.4
"8514",2019-09-11,"MA",1,496.333,"OM_H_MA","R","op","secondary",TRUE,1438.272,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,1,0,1,190,1,6,11327,190,201909111438.272,"14","38","16.2",14H 38M 16.2S,2019-09-11 14:38:16,11321,"M",2,"J",1,1,0,0,4,0,1,4,1,3,66,2,4,0,0,7,0.142857142857143,0.857142857142857
"8522",2019-09-11,"MA",1,529.656,"OM_H_MA","B","op","secondary",TRUE,1438.828,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,0,1,1,190,6,1,11335,190,201909111438.828,"14","38","49.2",14H 38M 49.2S,2019-09-11 14:38:49,11329,"M",2,"J",1,1,0,2,0,2,0,4,6,0,67,1,4,0,0,7,0.857142857142857,0.142857142857143
"8535",2019-09-11,"MA",1,585.962,"OM_H_MA","R","op","secondary",TRUE,1439.766,"MA 20190911 1","MA 20190911 1","MA 20190911 scan1",1430,201909111430,0,1,0,1,190,6,2,11348,190,201909111439.766,"14","39","45.6",14H 39M 45.6S,2019-09-11 14:39:45,11341,"M",2,"J",1,1,0,0,1,0,1,4,6,2,68,2,4,0,0,8,0.75,0.25
"8555",2019-09-11,"MA",1,653.3,"OM_H_MA","R","op","secondary",TRUE,1440.888,"MA 20190911 1","MA 20190911 1","MA 20190911 scan3",1450,201909111450,0,1,0,1,190,4,5,11368,190,201909111440.888,"14","40","52.8",14H 40M 52.8S,2019-09-11 14:40:52,11360,"M",2,"J",1,1,0,0,1,0,2,4,4,5,69,2,4,0,0,9,0.444444444444444,0.555555555555556
"8617",2019-09-11,"MA",1,839.347,"OM_H_MA","B","op","secondary",TRUE,1443.989,"MA 20190911 1","MA 20190911 1","MA 20190911 scan3",1450,201909111450,0,0,1,1,190,6,3,11430,190,201909111443.989,"14","43","58.8",14H 43M 58.8S,2019-09-11 14:43:58,11422,"M",2,"J",1,1,0,1,1,1,1,4,6,3,70,1,4,0,0,9,0.666666666666667,0.333333333333333
"8641",2019-09-11,"MA",1,910.371,"OM_H_MA","R","op","secondary",TRUE,1445.173,"MA 20190911 1","MA 20190911 1","MA 20190911 scan3",1450,201909111450,0,1,0,1,190,2,8,11454,190,201909111445.173,"14","45","10.2",14H 45M 10.2S,2019-09-11 14:45:10,11445,"M",2,"J",1,1,0,0,3,0,5,4,2,8,71,2,4,0,0,10,0.2,0.8
"8903",2019-09-14,"MA",2,101.777,"OM_H_MA","B","op","secondary",TRUE,1531.696,"MA 20190914 2","MA 20190914 2","MA 20190914 scan1",1530,201909141530,0,0,1,1,190,0,2,11716,190,201909141531.696,"15","31","41.4",15H 31M 41.4S,2019-09-14 15:31:41,11715,"M",2,"J",1,1,0,0,1,0,1,4,0,2,72,1,4,0,0,2,0,1
"8906",2019-09-14,"MA",2,110.889,"OM_H_MA","R","op","secondary",TRUE,1531.848,"MA 20190914 2","MA 20190914 2","MA 20190914 scan1",1530,201909141530,0,1,0,1,190,3,2,11719,190,201909141531.848,"15","31","50.4",15H 31M 50.4S,2019-09-14 15:31:50,11715,"M",2,"J",1,1,0,1,1,1,1,4,3,2,73,2,4,0,0,5,0.6,0.4
"8910",2019-09-14,"MA",2,124.95,"OM_H_MA","R","op","secondary",TRUE,1532.082,"MA 20190914 2","MA 20190914 2","MA 20190914 scan1",1530,201909141530,0,1,0,1,190,5,4,11723,190,201909141532.082,"15","32","4.8",15H 32M 4.8S,2019-09-14 15:32:04,11715,"M",2,"J",1,1,0,2,3,2,1,4,5,3,74,2,4,0,0,9,0.555555555555556,0.444444444444444
"8917",2019-09-14,"MA",2,148.306,"OM_H_MA","R","op","secondary",TRUE,1532.472,"MA 20190914 2","MA 20190914 2","MA 20190914 scan1",1530,201909141530,0,1,0,1,190,6,4,11730,190,201909141532.472,"15","32","28.2",15H 32M 28.2S,2019-09-14 15:32:28,11721,"M",2,"J",1,1,0,1,2,1,0,4,4,3,75,2,4,0,0,10,0.6,0.4
"8929",2019-09-14,"MA",2,206.131,"OM_H_MA","B","op","secondary",TRUE,1533.436,"MA 20190914 2","MA 20190914 2","MA 20190914 scan1",1530,201909141530,0,0,1,1,190,3,3,11742,190,201909141533.436,"15","33","25.8",15H 33M 25.8S,2019-09-14 15:33:25,11737,"M",2,"J",1,1,0,0,1,0,0,4,3,1,76,1,4,0,0,6,0.5,0.5
"8939",2019-09-14,"MA",2,249.841,"OM_H_MA","R","op","secondary",TRUE,1534.164,"MA 20190914 2","MA 20190914 2","MA 20190914 scan1",1530,201909141530,0,1,0,1,190,4,4,11752,190,201909141534.164,"15","34","9.6",15H 34M 9.6S,2019-09-14 15:34:09,11745,"M",2,"J",1,1,0,2,2,2,3,4,3,4,77,2,4,0,0,8,0.5,0.5
"8953",2019-09-14,"MA",2,292.851,"OM_H_MA","R","dr","secondary",TRUE,1534.881,"MA 20190914 2","MA 20190914 2","MA 20190914 scan1",1530,201909141530,0,1,0,0,190,4,7,11766,190,201909141534.881,"15","34","52.8",15H 34M 52.8S,2019-09-14 15:34:52,11756,"M",2,"J",1,1,0,2,2,2,2,4,4,6,78,2,4,0,0,11,0.363636363636364,0.636363636363636
"8955",2019-09-14,"MA",2,296.749,"OM_H_MA","R","op","secondary",TRUE,1534.946,"MA 20190914 2","MA 20190914 2","MA 20190914 scan1",1530,201909141530,0,1,0,1,190,3,9,11768,190,201909141534.946,"15","34","56.4",15H 34M 56.4S,2019-09-14 15:34:56,11757,"M",2,"J",1,1,0,2,3,2,2,4,3,8,79,2,4,0,0,12,0.25,0.75
"8967",2019-09-14,"MA",2,341.652,"OM_H_MA","R","op","secondary",TRUE,1535.694,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,1,0,1,190,1,8,11780,190,201909141535.694,"15","35","41.4",15H 35M 41.4S,2019-09-14 15:35:41,11772,"M",2,"J",1,1,0,0,2,0,2,4,1,6,80,2,4,0,0,9,0.111111111111111,0.888888888888889
"8976",2019-09-14,"MA",2,376.592,"OM_H_MA","R","op","secondary",TRUE,1536.277,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,1,0,1,190,4,3,11789,190,201909141536.277,"15","36","16.2",15H 36M 16.2S,2019-09-14 15:36:16,11783,"M",2,"J",1,1,0,1,0,1,0,4,4,2,81,2,4,0,0,7,0.571428571428571,0.428571428571429
"8985",2019-09-14,"MA",2,403.842,"OM_H_MA","R","op","secondary",TRUE,1536.731,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,1,0,1,190,6,4,11798,190,201909141536.731,"15","36","43.8",15H 36M 43.8S,2019-09-14 15:36:43,11789,"M",2,"J",1,1,0,2,2,2,1,4,5,4,82,2,4,0,0,10,0.6,0.4
"8992",2019-09-14,"MA",2,435.177,"OM_H_MA","R","op","secondary",TRUE,1537.253,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,1,0,1,190,1,5,11805,190,201909141537.253,"15","37","15",15H 37M 15S,2019-09-14 15:37:15,11800,"M",2,"J",1,1,0,0,2,0,2,4,1,5,83,2,4,0,0,6,0.166666666666667,0.833333333333333
"8996",2019-09-14,"MA",2,442.314,"OM_H_MA","R","op","secondary",TRUE,1537.372,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,1,0,1,190,4,5,11809,190,201909141537.372,"15","37","22.2",15H 37M 22.2S,2019-09-14 15:37:22,11801,"M",2,"J",1,1,0,1,3,1,2,4,4,5,84,2,4,0,0,9,0.444444444444444,0.555555555555556
"9007",2019-09-14,"MA",2,476.953,"OM_H_MA","R","op","secondary",TRUE,1537.949,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,1,0,1,190,0,9,11820,190,201909141537.949,"15","37","56.4",15H 37M 56.4S,2019-09-14 15:37:56,11812,"M",2,"J",1,1,0,0,5,0,5,4,0,7,85,2,4,0,0,9,0,1
"9020",2019-09-14,"MA",2,535.633,"OM_H_MA","R","op","secondary",TRUE,1538.927,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,1,0,1,190,2,5,11833,190,201909141538.927,"15","38","55.2",15H 38M 55.2S,2019-09-14 15:38:55,11827,"M",2,"J",1,1,0,1,2,1,2,4,2,5,86,2,4,0,0,7,0.285714285714286,0.714285714285714
"9028",2019-09-14,"MA",2,566.396,"OM_H_MA","B","op","secondary",TRUE,1539.44,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,0,1,1,190,4,4,11841,190,201909141539.44,"15","39","26.4",15H 39M 26.4S,2019-09-14 15:39:26,11834,"M",2,"J",1,1,0,1,2,2,1,4,4,4,87,1,4,0,0,8,0.5,0.5
"9065",2019-09-14,"MA",2,711.09,"OM_H_MA","B","op","secondary",TRUE,1541.851,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,0,1,1,190,1,8,11878,190,201909141541.851,"15","41","51",15H 41M 51S,2019-09-14 15:41:51,11870,"M",2,"J",1,1,0,0,3,0,1,4,1,6,88,1,4,0,0,9,0.111111111111111,0.888888888888889
"9089",2019-09-14,"MA",2,818.476,"OM_H_MA","B","op","secondary",TRUE,1543.641,"MA 20190914 2","MA 20190914 2","MA 20190914 scan2",1540,201909141540,0,0,1,1,190,3,1,11902,190,201909141543.641,"15","43","38.4",15H 43M 38.4S,2019-09-14 15:43:38,11899,"M",2,"J",1,1,0,2,0,1,0,4,2,1,89,1,4,0,0,4,0.75,0.25
