"","x","date","session","subject","colour","rel_time","nbr_ind","drops","behav","behav1","behav2","group","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","ID_all_index","forg_bout"
"841",841,20190819,2,"TNO_V_BA","1-RED",2294.404,5,"op","Rop","R","op","BA",1,0,1,91,0,0,841,88,0
"869",869,20190819,2,"TNO_V_BA","1-RED",2560.044,6,"op","Rop","R","op","BA",1,0,1,91,0,0,869,88,0
"912",912,20190819,2,"TNO_V_BA","1-RED",2870.698,4,"op","Rop","R","op","BA",1,0,1,91,0,0,912,88,0
"1747",1747,20190822,1,"TNO_V_BA","1-RED",637.034,7,"op","Rop","R","op","BA",1,0,1,91,0,2,1747,88,0
"1842",1842,20190822,1,"TNO_V_BA","1-RED",1010.647,7,"op","Rop","R","op","BA",1,0,1,91,0,4,1842,88,0
"1942",1942,20190822,2,"TNO_V_BA","1-RED",1206.62,6,"op","Rop","R","op","BA",1,0,1,91,0,5,1942,88,0
"1968",1968,20190822,1,"TNO_V_BA","1-RED",1285.837,8,"op","Rop","R","op","BA",1,0,1,91,0,5,1968,88,0
"2058",2058,20190824,1,"TNO_V_BA","1-RED",352.363,9,"op","Rop","R","op","BA",1,0,1,91,0,5,2058,88,0
"2078",2078,20190824,1,"TNO_V_BA","1-RED",412.609,9,"op","Rop","R","op","BA",1,0,1,91,0,5,2078,88,0
"2104",2104,20190824,1,"TNO_V_BA","1-RED",484.938,11,"op","Rop","R","op","BA",1,0,1,91,0,5,2104,88,0
"2123",2123,20190824,1,"TNO_V_BA","1-RED",549.734,NA,"op","Rop","R","op","BA",1,0,1,91,0,5,2123,88,0
"2188",2188,20190824,1,"TNO_V_BA","1-RED",839.197,99999,"op","Rop","R","op","BA",1,0,1,91,0,5,2188,88,0
"2217",2217,20190824,1,"TNO_V_BA","1-RED",942.495,9,"op","Rop","R","op","BA",1,0,1,91,0,5,2217,88,0
"2232",2232,20190824,1,"TNO_V_BA","1-RED",1010.986,15,"op","Rop","R","op","BA",1,0,1,91,0,5,2232,88,0
"2300",2300,20190825,1,"TNO_V_BA","1-RED",261.061,8,"op","Rop","R","op","BA",1,0,1,91,0,5,2300,88,0
"2345",2345,20190825,1,"TNO_V_BA","1-BLUE",351.127,9,"op","Bop","B","op","BA",0,1,1,91,0,5,2345,88,0
"2392",2392,20190825,1,"TNO_V_BA","1-RED",444.338,11,"op","Rop","R","op","BA",1,0,1,91,0,5,2392,88,0
"2454",2454,20190825,1,"TNO_V_BA","1-RED",563.674,8,"op","Rop","R","op","BA",1,0,1,91,0,5,2454,88,0
"2480",2480,20190825,1,"TNO_V_BA","1-RED",618.91,8,"op","Rop","R","op","BA",1,0,1,91,0,5,2480,88,0
"2503",2503,20190825,1,"TNO_V_BA","1-RED",706.944,9,"drops","Rdr","R","dr","BA",1,0,0,91,0,5,2503,88,0
"2531",2531,20190825,1,"TNO_V_BA","1-BLUE",837.913,4,"op","Bop","B","op","BA",0,1,1,91,0,5,2531,88,0
"2583",2583,20190825,1,"TNO_V_BA","1-RED",913.713,9,"op","Rop","R","op","BA",1,0,1,91,0,5,2583,88,0
"2876",2876,20190921,1,"TNO_V_BA","1-RED",695.102,7,"op","Rop","R","op","BA",1,0,1,91,0,5,2876,88,0
"1517",1517,20190822,1,"TNP_H_CG","1-BLUE",192.242,11,"op","Bop","B","op","BA",0,1,1,92,0,1,1517,89,0
"1548",1548,20190822,1,"TNP_H_CG","1-RED",244.169,11,"op","Rop","R","op","BA",1,0,1,92,0,1,1548,89,0
"1601",1601,20190822,1,"TNP_H_CG","1-RED",332.508,12,"op","Rop","R","op","BA",1,0,1,92,0,1,1601,89,0
"1652",1652,20190822,1,"TNP_H_CG","1-BLUE",421.765,7,"op","Bop","B","op","BA",0,1,1,92,0,1,1652,89,0
"1685",1685,20190822,1,"TNP_H_CG","1-BLUE",485.725,10,"op","Bop","B","op","BA",0,1,1,92,0,1,1685,89,0
"1701",1701,20190822,1,"TNP_H_CG","1-BLUE",515.682,8,"op","Bop","B","op","BA",0,1,1,92,0,1,1701,89,0
"1716",1716,20190822,1,"TNP_H_CG","1-BLUE",546.738,10,"op","Bop","B","op","BA",0,1,1,92,0,1,1716,89,0
"1734",1734,20190822,1,"TNP_H_CG","1-RED",592.936,8,"op","Rop","R","op","BA",1,0,1,92,0,1,1734,89,0
"1749",1749,20190822,1,"TNP_H_CG","1-BLUE",642.234,8,"op","Bop","B","op","BA",0,1,1,92,0,1,1749,89,0
"1812",1812,20190822,1,"TNP_H_CG","1-BLUE",948.81,8,"op","Bop","B","op","BA",0,1,1,92,0,1,1812,89,0
"1832",1832,20190822,1,"TNP_H_CG","1-RED",987.001,9,"op","Rop","R","op","BA",1,0,1,92,0,1,1832,89,0
"1862",1862,20190822,1,"TNP_H_CG","1-RED",1045.353,6,"op","Rop","R","op","BA",1,0,1,92,0,1,1862,89,0
"1892",1892,20190822,1,"TNP_H_CG","1-BLUE",1109.711,8,"op","Bop","B","op","BA",0,1,1,92,0,1,1892,89,0
"1970",1970,20190822,1,"TNP_H_CG","1-RED",1291.226,7,"op","Rop","R","op","BA",1,0,1,92,0,1,1970,89,0
"1988",1988,20190822,1,"TNP_H_CG","1-RED",1350.872,4,"op","Rop","R","op","BA",1,0,1,92,0,1,1988,89,0
"2335",2335,20190825,1,"TNP_H_CG","1-RED",332.068,6,"op","Rop","R","op","BA",1,0,1,92,0,2,2335,89,0
"2347",2347,20190825,1,"TNP_H_CG","1-RED",355.043,9,"op","Rop","R","op","BA",1,0,1,92,0,2,2347,89,0
"2375",2375,20190825,1,"TNP_H_CG","1-BLUE",414.07,9,"op","Bop","B","op","BA",0,1,1,92,0,2,2375,89,0
"2396",2396,20190825,1,"TNP_H_CG","1-RED",450.894,9,"op","Rop","R","op","BA",1,0,1,92,0,2,2396,89,0
"2407",2407,20190825,2,"TNP_H_CG","1-RED",466.112,5,"op","Rop","R","op","BA",1,0,1,92,0,2,2407,89,0
"2430",2430,20190825,1,"TNP_H_CG","1-RED",510.949,7,"op","Rop","R","op","BA",1,0,1,92,0,2,2430,89,0
"2460",2460,20190825,1,"TNP_H_CG","1-BLUE",577.318,8,"op","Bop","B","op","BA",0,1,1,92,0,3,2460,89,0
"2474",2474,20190825,2,"TNP_H_CG","1-RED",606.909,6,"op","Rop","R","op","BA",1,0,1,92,0,3,2474,89,0
"2478",2478,20190825,1,"TNP_H_CG","1-BLUE",616.104,9,"op","Bop","B","op","BA",0,1,1,92,0,4,2478,89,0
"2493",2493,20190825,1,"TNP_H_CG","1-RED",668.612,5,"op","Rop","R","op","BA",1,0,1,92,0,5,2493,89,0
"2509",2509,20190825,1,"TNP_H_CG","1-RED",787.898,6,"op","Rop","R","op","BA",1,0,1,92,0,5,2509,89,0
"2520",2520,20190825,2,"TNP_H_CG","1-RED",821.621,8,"op","Rop","R","op","BA",1,0,1,92,0,5,2520,89,0
"2567",2567,20190825,1,"TNP_H_CG","1-RED",890.218,6,"op","Rop","R","op","BA",1,0,1,92,0,5,2567,89,0
"2588",2588,20190825,2,"TNP_H_CG","1-BLUE",925.375,3,"op","Bop","B","op","BA",0,1,1,92,0,5,2588,89,0
"2594",2594,20190825,1,"TNP_H_CG","1-RED",942.142,9,"op","Rop","R","op","BA",1,0,1,92,0,5,2594,89,0
"2623",2623,20190825,1,"TNP_H_CG","1-RED",996.938,6,"op","Rop","R","op","BA",1,0,1,92,0,6,2623,89,0
"2630",2630,20190825,2,"TNP_H_CG","1-BLUE",1007.047,8,"op","Bop","B","op","BA",0,1,1,92,0,6,2630,89,0
"2656",2656,20190825,2,"TNP_H_CG","1-BLUE",1100.894,9,"op","Bop","B","op","BA",0,1,1,92,0,6,2656,89,0
"2689",2689,20190825,2,"TNP_H_CG","1-BLUE",1225.546,8,"op","Bop","B","op","BA",0,1,1,92,0,6,2689,89,0
"2768",2768,20190825,2,"TNP_H_CG","1-BLUE",1694.141,4,"op","Bop","B","op","BA",0,1,1,92,0,6,2768,89,0
"586",586,20190819,2,"TNP_V_BA","1-RED",921.535,5,"op","Rop","R","op","BA",1,0,1,93,0,0,586,90,0
"1132",1132,20190821,2,"TNP_V_BA","1-RED",262.918,3,"op","Rop","R","op","BA",1,0,1,93,0,0,1132,90,0
"1179",1179,20190821,2,"TNP_V_BA","1-RED",455.194,6,"op","Rop","R","op","BA",1,0,1,93,0,0,1179,90,0
"1250",1250,20190821,2,"TNP_V_BA","1-RED",826.523,3,"op","Rop","R","op","BA",1,0,1,93,0,0,1250,90,0
"1305",1305,20190821,2,"TNP_V_BA","1-RED",1148.476,5,"op","Rop","R","op","BA",1,0,1,93,0,0,1305,90,0
"1342",1342,20190821,2,"TNP_V_BA","1-RED",1372.001,6,"op","Rop","R","op","BA",1,0,1,93,0,0,1342,90,0
"1362",1362,20190821,2,"TNP_V_BA","1-RED",1481.982,3,"op","Rop","R","op","BA",1,0,1,93,0,0,1362,90,0
"2817",2817,20190921,1,"TNP_V_BA","1-RED",389.25,6,"op","Rop","R","op","BA",1,0,1,93,8,11,2817,90,0
"2832",2832,20190921,1,"TNP_V_BA","1-RED",446.963,4,"op","Rop","R","op","BA",1,0,1,93,8,11,2832,90,0
"2891",2891,20190921,1,"TNP_V_BA","1-RED",754.981,6,"op","Rop","R","op","BA",1,0,1,93,8,11,2891,90,0
"2925",2925,20190921,1,"TNP_V_BA","1-RED",937.184,6,"op","Rop","R","op","BA",1,0,1,93,8,11,2925,90,0
"2282",2282,20190825,2,"TNV_H_CG","1-RED",206.774,3,"op","Rop","R","op","BA",1,0,1,94,0,5,2282,91,0
"2286",2286,20190825,2,"TNV_H_CG","1-RED",228.148,5,"op","Rop","R","op","BA",1,0,1,94,0,5,2286,91,0
"2314",2314,20190825,2,"TNV_H_CG","1-RED",285.144,1,"op","Rop","R","op","BA",1,0,1,94,0,5,2314,91,0
"2437",2437,20190825,2,"TNV_H_CG","1-RED",522.746,2,"op","Rop","R","op","BA",1,0,1,94,0,5,2437,91,0
"2539",2539,20190825,2,"TNV_H_CG","1-RED",847.605,9,"op","Rop","R","op","BA",1,0,1,94,0,5,2539,91,0
"2566",2566,20190825,2,"TNV_H_CG","1-RED",889.238,9,"op","Rop","R","op","BA",1,0,1,94,0,5,2566,91,0
"2628",2628,20190825,2,"TNV_H_CG","1-RED",1004.536,7,"op","Rop","R","op","BA",1,0,1,94,0,5,2628,91,0
"2650",2650,20190825,2,"TNV_H_CG","1-RED",1081.957,9,"op","Rop","R","op","BA",1,0,1,94,0,5,2650,91,0
"2666",2666,20190825,2,"TNV_H_CG","1-RED",1131.314,6,"op","Rop","R","op","BA",1,0,1,94,0,5,2666,91,0
"665",665,20190819,2,"TO_H_CG","1-RED",1224.495,4,"op","Rop","R","op","BA",1,0,1,95,0,0,665,92,0
"847",847,20190819,2,"TO_H_CG","1-RED",2319.469,5,"op","Rop","R","op","BA",1,0,1,95,0,0,847,92,0
"174",174,20190815,1,"TOP_V_BA","1-RED",3353.821,3,"op","Rop","R","op","BA",1,0,1,96,0,0,174,93,0
"176",176,20190815,1,"TOP_V_BA","1-RED",3381.848,4,"op","Rop","R","op","BA",1,0,1,96,0,0,176,93,0
"178",178,20190815,1,"TOP_V_BA","1-RED",3397.742,3,"op","Rop","R","op","BA",1,0,1,96,0,0,178,93,0
"180",180,20190815,1,"TOP_V_BA","1-RED",3479.297,2,"op","Rop","R","op","BA",1,0,1,96,0,0,180,93,0
"189",189,20190815,1,"TOP_V_BA","1-BLUE",3623.846,3,"op","Bop","B","op","BA",0,1,1,96,0,0,189,93,0
"198",198,20190815,1,"TOP_V_BA","1-BLUE",3750.475,3,"op","Bop","B","op","BA",0,1,1,96,0,0,198,93,0
"204",204,20190815,1,"TOP_V_BA","1-RED",3828.522,0,"op","Rop","R","op","BA",1,0,1,96,0,0,204,93,0
"214",214,20190815,1,"TOP_V_BA","1-RED",3987.359,1,"op","Rop","R","op","BA",1,0,1,96,0,0,214,93,0
"217",217,20190815,1,"TOP_V_BA","1-RED",4037.337,5,"op","Rop","R","op","BA",1,0,1,96,0,0,217,93,0
"225",225,20190816,1,"TOP_V_BA","1-RED",380.257,4,"op","Rop","R","op","BA",1,0,1,96,0,0,225,93,0
"229",229,20190816,1,"TOP_V_BA","1-RED",429.168,3,"op","Rop","R","op","BA",1,0,1,96,0,0,229,93,0
"234",234,20190816,1,"TOP_V_BA","1-RED",501.151,5,"op","Rop","R","op","BA",1,0,1,96,0,0,234,93,0
"241",241,20190816,1,"TOP_V_BA","1-RED",642.605,5,"op","Rop","R","op","BA",1,0,1,96,0,0,241,93,0
"248",248,20190816,1,"TOP_V_BA","1-RED",725.408,5,"op","Rop","R","op","BA",1,0,1,96,0,0,248,93,0
"262",262,20190816,1,"TOP_V_BA","1-RED",893.358,6,"op","Rop","R","op","BA",1,0,1,96,0,0,262,93,0
"274",274,20190816,1,"TOP_V_BA","1-BLUE",1089.591,5,"op","Bop","B","op","BA",0,1,1,96,0,0,274,93,0
"282",282,20190816,1,"TOP_V_BA","1-RED",1244.452,0,"op","Rop","R","op","BA",1,0,1,96,0,0,282,93,0
"285",285,20190816,1,"TOP_V_BA","1-RED",1304.798,6,"op","Rop","R","op","BA",1,0,1,96,0,0,285,93,0
"316",316,20190816,1,"TOP_V_BA","1-BLUE",1832.416,6,"op","Bop","B","op","BA",0,1,1,96,0,0,316,93,0
"326",326,20190816,1,"TOP_V_BA","1-RED",1963.638,6,"op","Rop","R","op","BA",1,0,1,96,0,0,326,93,0
"338",338,20190816,1,"TOP_V_BA","1-RED",2115.04,6,"op","Rop","R","op","BA",1,0,1,96,0,0,338,93,0
"340",340,20190816,1,"TOP_V_BA","1-RED",2148.615,6,"op","Rop","R","op","BA",1,0,1,96,0,0,340,93,0
"351",351,20190816,1,"TOP_V_BA","1-RED",2414.578,2,"op","Rop","R","op","BA",1,0,1,96,0,0,351,93,0
"354",354,20190816,1,"TOP_V_BA","1-BLUE",2463.823,4,"op","Bop","B","op","BA",0,1,1,96,0,0,354,93,0
"356",356,20190816,1,"TOP_V_BA","1-RED",2525.658,6,"op","Rop","R","op","BA",1,0,1,96,0,0,356,93,0
"365",365,20190816,1,"TOP_V_BA","1-RED",2692.211,9,"op","Rop","R","op","BA",1,0,1,96,0,0,365,93,0
"371",371,20190816,1,"TOP_V_BA","1-BLUE",2777.811,6,"op","Bop","B","op","BA",0,1,1,96,0,0,371,93,0
"377",377,20190816,1,"TOP_V_BA","1-RED",2886.545,4,"op","Rop","R","op","BA",1,0,1,96,0,0,377,93,0
"381",381,20190816,1,"TOP_V_BA","1-BLUE",2943.57,5,"op","Bop","B","op","BA",0,1,1,96,0,0,381,93,0
"424",424,20190816,1,"TOP_V_BA","1-RED",3824.589,5,"op","Rop","R","op","BA",1,0,1,96,0,0,424,93,0
"1476",1476,20190822,2,"TOP_V_BA","1-RED",66.104,6,"op","Rop","R","op","BA",1,0,1,96,0,0,1476,93,0
"1487",1487,20190822,2,"TOP_V_BA","1-RED",110.342,7,"op","Rop","R","op","BA",1,0,1,96,0,0,1487,93,0
"1507",1507,20190822,2,"TOP_V_BA","1-RED",179.967,7,"op","Rop","R","op","BA",1,0,1,96,0,0,1507,93,0
"1583",1583,20190822,2,"TOP_V_BA","1-RED",305.227,9,"op","Rop","R","op","BA",1,0,1,96,0,0,1583,93,0
"1618",1618,20190822,2,"TOP_V_BA","1-BLUE",364.252,8,"op","Bop","B","op","BA",0,1,1,96,0,0,1618,93,0
"1619",1619,20190822,1,"TOP_V_BA","1-BLUE",364.634,9,"op","Bop","B","op","BA",0,1,1,96,0,0,1619,93,0
"1661",1661,20190822,2,"TOP_V_BA","1-BLUE",447.489,6,"op","Bop","B","op","BA",0,1,1,96,0,0,1661,93,0
"1672",1672,20190822,1,"TOP_V_BA","1-BLUE",466.016,7,"op","Bop","B","op","BA",0,1,1,96,0,0,1672,93,0
"1683",1683,20190822,2,"TOP_V_BA","1-RED",482.409,8,"op","Rop","R","op","BA",1,0,1,96,0,0,1683,93,0
"1691",1691,20190822,2,"TOP_V_BA","1-RED",498.271,8,"op","Rop","R","op","BA",1,0,1,96,0,0,1691,93,0
"1693",1693,20190822,1,"TOP_V_BA","1-RED",502.777,5,"drops","Rdr","R","dr","BA",1,0,0,96,0,0,1693,93,0
"1699",1699,20190822,2,"TOP_V_BA","1-BLUE",513.559,10,"op","Bop","B","op","BA",0,1,1,96,0,0,1699,93,0
"1737",1737,20190822,1,"TOP_V_BA","1-BLUE",602.522,9,"op","Bop","B","op","BA",0,1,1,96,0,0,1737,93,0
"1801",1801,20190822,1,"TOP_V_BA","1-BLUE",929.502,3,"op","Bop","B","op","BA",0,1,1,96,0,0,1801,93,0
"1811",1811,20190822,2,"TOP_V_BA","1-RED",947.722,6,"op","Rop","R","op","BA",1,0,1,96,0,0,1811,93,0
"1831",1831,20190822,1,"TOP_V_BA","1-RED",985.945,8,"op","Rop","R","op","BA",1,0,1,96,0,0,1831,93,0
"1921",1921,20190822,2,"TOP_V_BA","1-BLUE",1161.748,7,"op","Bop","B","op","BA",0,1,1,96,0,0,1921,93,0
"1934",1934,20190822,1,"TOP_V_BA","1-BLUE",1181.279,5,"op","Bop","B","op","BA",0,1,1,96,0,0,1934,93,0
"1950",1950,20190822,2,"TOP_V_BA","1-BLUE",1219.273,6,"op","Bop","B","op","BA",0,1,1,96,0,0,1950,93,0
"1961",1961,20190822,1,"TOP_V_BA","1-BLUE",1251.618,7,"op","Bop","B","op","BA",0,1,1,96,0,0,1961,93,0
"1967",1967,20190822,1,"TOP_V_BA","1-BLUE",1283.624,8,"op","Bop","B","op","BA",0,1,1,96,0,0,1967,93,0
"1986",1986,20190822,1,"TOP_V_BA","1-RED",1338.619,8,"op","Rop","R","op","BA",1,0,1,96,0,0,1986,93,0
"2035",2035,20190824,1,"TOP_V_BA","1-BLUE",283.861,12,"op","Bop","B","op","BA",0,1,1,96,0,0,2035,93,0
"2057",2057,20190824,1,"TOP_V_BA","1-RED",352.192,10,"op","Rop","R","op","BA",1,0,1,96,0,0,2057,93,0
"2066",2066,20190824,1,"TOP_V_BA","1-RED",378.573,9,"op","Rop","R","op","BA",1,0,1,96,0,0,2066,93,0
"2089",2089,20190824,1,"TOP_V_BA","1-BLUE",439.224,7,"op","Bop","B","op","BA",0,1,1,96,0,1,2089,93,0
"2105",2105,20190824,1,"TOP_V_BA","1-BLUE",486.307,10,"op","Bop","B","op","BA",0,1,1,96,0,1,2105,93,0
"2126",2126,20190824,1,"TOP_V_BA","1-BLUE",559.303,NA,"op","Bop","B","op","BA",0,1,1,96,0,1,2126,93,0
"2133",2133,20190824,1,"TOP_V_BA","1-BLUE",580.415,NA,"op","Bop","B","op","BA",0,1,1,96,0,1,2133,93,0
"2206",2206,20190824,1,"TOP_V_BA","1-RED",911.196,14,"op","Rop","R","op","BA",1,0,1,96,0,1,2206,93,0
"2228",2228,20190824,1,"TOP_V_BA","1-RED",994.369,9,"op","Rop","R","op","BA",1,0,1,96,0,1,2228,93,0
"2240",2240,20190824,1,"TOP_V_BA","1-BLUE",1027.818,10,"op","Bop","B","op","BA",0,1,1,96,0,1,2240,93,0
"2246",2246,20190824,1,"TOP_V_BA","1-BLUE",1042.558,NA,"op","Bop","B","op","BA",0,1,1,96,0,1,2246,93,0
"2307",2307,20190825,1,"TOP_V_BA","1-BLUE",275.419,10,"op","Bop","B","op","BA",0,1,1,96,0,1,2307,93,0
"1590",1590,20190822,2,"TPM_V_BA","1-RED",319.56,9,"op","Rop","R","op","BA",1,0,1,97,0,0,1590,94,0
"2014",2014,20190824,1,"TPM_V_BA","1-RED",216.209,13,"op","Rop","R","op","BA",1,0,1,97,0,0,2014,94,0
"434",434,20190819,2,"TPN_V_BA","1-RED",199.94,3,"op","Rop","R","op","BA",1,0,1,98,0,0,434,95,0
"443",443,20190819,2,"TPN_V_BA","1-RED",264.288,1,"op","Rop","R","op","BA",1,0,1,98,0,0,443,95,0
"471",471,20190819,1,"TPN_V_BA","1-RED",415.223,7,"op","Rop","R","op","BA",1,0,1,98,0,0,471,95,0
"502",502,20190819,2,"TPN_V_BA","1-BLUE",552.135,1,"op","Bop","B","op","BA",0,1,1,98,0,0,502,95,0
"515",515,20190819,2,"TPN_V_BA","1-RED",627.171,1,"op","Rop","R","op","BA",1,0,1,98,0,0,515,95,0
"545",545,20190819,2,"TPN_V_BA","1-BLUE",730.621,5,"op","Bop","B","op","BA",0,1,1,98,0,0,545,95,0
"563",563,20190819,2,"TPN_V_BA","1-RED",800.246,4,"op","Rop","R","op","BA",1,0,1,98,0,0,563,95,0
"568",568,20190819,2,"TPN_V_BA","1-RED",872.288,5,"op","Rop","R","op","BA",1,0,1,98,0,0,568,95,0
"606",606,20190819,2,"TPN_V_BA","1-RED",1018.79,5,"op","Rop","R","op","BA",1,0,1,98,0,0,606,95,0
"629",629,20190819,2,"TPN_V_BA","1-RED",1092.116,5,"op","Rop","R","op","BA",1,0,1,98,0,0,629,95,0
"659",659,20190819,2,"TPN_V_BA","1-RED",1199.582,5,"op","Rop","R","op","BA",1,0,1,98,0,0,659,95,0
"670",670,20190819,2,"TPN_V_BA","1-RED",1234.993,4,"op","Rop","R","op","BA",1,0,1,98,0,0,670,95,0
"828",828,20190819,2,"TPN_V_BA","1-RED",2046.153,3,"op","Rop","R","op","BA",1,0,1,98,0,0,828,95,0
"838",838,20190819,2,"TPN_V_BA","1-RED",2270.222,4,"op","Rop","R","op","BA",1,0,1,98,0,0,838,95,0
"848",848,20190819,2,"TPN_V_BA","1-RED",2352.929,6,"op","Rop","R","op","BA",1,0,1,98,0,0,848,95,0
"854",854,20190819,2,"TPN_V_BA","1-RED",2407.929,7,"op","Rop","R","op","BA",1,0,1,98,0,0,854,95,0
"863",863,20190819,2,"TPN_V_BA","1-RED",2515.861,3,"op","Rop","R","op","BA",1,0,1,98,0,0,863,95,0
"873",873,20190819,2,"TPN_V_BA","1-RED",2586.446,7,"op","Rop","R","op","BA",1,0,1,98,0,0,873,95,0
"902",902,20190819,2,"TPN_V_BA","1-RED",2763.647,4,"op","Rop","R","op","BA",1,0,1,98,0,0,902,95,0
"1000",1000,20190820,1,"TPN_V_BA","1-RED",1003.747,2,"op","Rop","R","op","BA",1,0,1,98,0,0,1000,95,0
"1006",1006,20190820,1,"TPN_V_BA","1-RED",1060.24,3,"op","Rop","R","op","BA",1,0,1,98,0,0,1006,95,0
"1011",1011,20190820,1,"TPN_V_BA","1-RED",1102.342,3,"op","Rop","R","op","BA",1,0,1,98,0,0,1011,95,0
"1013",1013,20190820,1,"TPN_V_BA","1-RED",1154.91,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1013,95,0
"1017",1017,20190820,1,"TPN_V_BA","1-RED",1201.395,3,"op","Rop","R","op","BA",1,0,1,98,0,0,1017,95,0
"1023",1023,20190820,1,"TPN_V_BA","1-RED",1248.879,4,"drops","Rdr","R","dr","BA",1,0,0,98,0,0,1023,95,0
"1024",1024,20190820,1,"TPN_V_BA","1-RED",1251.785,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1024,95,0
"1028",1028,20190820,1,"TPN_V_BA","1-RED",1291.715,4,"drops","Rdr","R","dr","BA",1,0,0,98,0,0,1028,95,0
"1030",1030,20190820,1,"TPN_V_BA","1-RED",1297.239,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1030,95,0
"1032",1032,20190820,1,"TPN_V_BA","1-RED",1335.68,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1032,95,0
"1037",1037,20190820,1,"TPN_V_BA","1-RED",1363.891,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1037,95,0
"1052",1052,20190820,1,"TPN_V_BA","1-RED",1696.068,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1052,95,0
"1058",1058,20190820,1,"TPN_V_BA","1-RED",1812.758,3,"op","Rop","R","op","BA",1,0,1,98,0,0,1058,95,0
"1064",1064,20190820,1,"TPN_V_BA","1-RED",1868.978,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1064,95,0
"1070",1070,20190820,1,"TPN_V_BA","1-RED",1916.041,3,"drops","Rdr","R","dr","BA",1,0,0,98,0,0,1070,95,0
"1071",1071,20190820,1,"TPN_V_BA","1-RED",1921.925,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1071,95,0
"1082",1082,20190820,1,"TPN_V_BA","1-RED",2096.14,2,"op","Rop","R","op","BA",1,0,1,98,0,0,1082,95,0
"1113",1113,20190820,1,"TPN_V_BA","1-RED",2641.415,1,"op","Rop","R","op","BA",1,0,1,98,0,0,1113,95,0
"1531",1531,20190822,1,"TPN_V_BA","1-RED",211.076,11,"op","Rop","R","op","BA",1,0,1,98,0,0,1531,95,0
"1624",1624,20190822,2,"TPN_V_BA","1-RED",374.18,8,"op","Rop","R","op","BA",1,0,1,98,0,0,1624,95,0
"1655",1655,20190822,2,"TPN_V_BA","1-RED",424.504,4,"op","Rop","R","op","BA",1,0,1,98,0,0,1655,95,0
"1739",1739,20190822,1,"TPN_V_BA","1-RED",616.137,10,"op","Rop","R","op","BA",1,0,1,98,0,0,1739,95,0
"1953",1953,20190822,1,"TPN_V_BA","1-BLUE",1225.524,8,"op","Bop","B","op","BA",0,1,1,98,0,0,1953,95,0
"1960",1960,20190822,1,"TPN_V_BA","1-BLUE",1246.466,8,"op","Bop","B","op","BA",0,1,1,98,0,0,1960,95,0
"2081",2081,20190824,1,"TPN_V_BA","1-RED",418.514,6,"op","Rop","R","op","BA",1,0,1,98,0,0,2081,95,0
"2159",2159,20190824,1,"TPN_V_BA","1-BLUE",746.972,NA,"op","Bop","B","op","BA",0,1,1,98,0,0,2159,95,0
"2172",2172,20190824,1,"TPN_V_BA","1-RED",792.78,13,"op","Rop","R","op","BA",1,0,1,98,0,0,2172,95,0
"2186",2186,20190824,1,"TPN_V_BA","1-RED",828.024,999999,"op","Rop","R","op","BA",1,0,1,98,0,0,2186,95,0
"2194",2194,20190824,1,"TPN_V_BA","1-RED",864.251,13,"op","Rop","R","op","BA",1,0,1,98,0,0,2194,95,0
"2219",2219,20190824,1,"TPN_V_BA","1-RED",948.973,9,"op","Rop","R","op","BA",1,0,1,98,0,0,2219,95,0
"2226",2226,20190824,1,"TPN_V_BA","1-RED",982.892,8,"op","Rop","R","op","BA",1,0,1,98,0,0,2226,95,0
"2250",2250,20190824,1,"TPN_V_BA","1-BLUE",1072.878,15,"op","Bop","B","op","BA",0,1,1,98,0,0,2250,95,0
"2257",2257,20190824,1,"TPN_V_BA","1-RED",1093.51,10,"op","Rop","R","op","BA",1,0,1,98,0,0,2257,95,0
"2348",2348,20190825,1,"TPN_V_BA","1-RED",359.3,9,"op","Rop","R","op","BA",1,0,1,98,0,0,2348,95,0
"2416",2416,20190825,1,"TPN_V_BA","1-RED",487.622,4,"op","Rop","R","op","BA",1,0,1,98,0,0,2416,95,0
"2449",2449,20190825,1,"TPN_V_BA","1-RED",539.276,6,"op","Rop","R","op","BA",1,0,1,98,0,0,2449,95,0
"2489",2489,20190825,1,"TPN_V_BA","1-RED",651.345,9,"op","Rop","R","op","BA",1,0,1,98,0,0,2489,95,0
"2498",2498,20190825,1,"TPN_V_BA","1-BLUE",690.75,10,"op","Bop","B","op","BA",0,1,1,98,0,0,2498,95,0
"2801",2801,20190921,1,"TPN_V_BA","1-RED",262.498,5,"op","Rop","R","op","BA",1,0,1,98,0,0,2801,95,0
"2816",2816,20190921,1,"TPN_V_BA","1-RED",386.55,7,"op","Rop","R","op","BA",1,0,1,98,0,0,2816,95,0
"2828",2828,20190921,1,"TPN_V_BA","1-RED",432.133,6,"op","Rop","R","op","BA",1,0,1,98,0,0,2828,95,0
